gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI
2018090902,575,(4:51) (Shotgun) A.Luck pass short middle to R.Grant to CIN 28 for 13 yards (S.Williams).,1,2,7,IND,play_type_pass,CIN,41,SHOTGUN,"2 RB, 1 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,0,04:51:00,51,,,C,13,13,1.07317375429824,FALSE
2018090902,673,(2:49) (Shotgun) A.Luck pass incomplete short middle to E.Ebron [G.Atkins].,1,1,9,IND,play_type_pass,CIN,9,SHOTGUN,"1 RB, 2 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,0,02:49:00,19,,,I,0,0,-0.169671152839606,FALSE
2018090902,695,(2:44) (Shotgun) A.Luck pass short left to J.Wilkins to CIN 1 for 8 yards (W.Jackson).,1,2,9,IND,play_type_pass,CIN,9,SHOTGUN,"1 RB, 3 TE, 1 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,0,02:44:00,19,,,C,8,8,0.251404009170787,FALSE
2018090902,797,(1:23) A.Dalton pass short right to J.Mixon to CIN 33 for 8 yards (N.Hairston).,1,1,10,CIN,play_type_pass,CIN,25,I_FORM,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",SCRAMBLE,3,3,01:23:00,35,,,C,8,8,0.00648184062365864,FALSE
2018090902,821,"(:58) (No Huddle, Shotgun) A.Dalton pass short right to T.Kroft to CIN 42 for 9 yards (A.Walker, D.Leonard).",1,2,2,CIN,play_type_pass,CIN,33,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,3,3,00:58:00,43,,,C,9,9,1.08949041416876,FALSE
2018090902,845,"(:11) (Shotgun) A.Dalton pass short left to A.Green to IND 45 for 13 yards (M.Farley). FUMBLES (M.Farley), touched at IND 45, RECOVERED by IND-D.Leonard at IND 42. D.Leonard to IND 42 for no gain (T.Boyd).",1,1,10,CIN,play_type_pass,CIN,42,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,3,00:11:00,52,,,C,13,16,-4.24417453227267,FALSE
2018090902,885,(:04) (Shotgun) A.Luck pass short left to T.Hilton ran ob at IND 49 for 7 yards.,1,1,10,IND,play_type_pass,IND,42,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,3,00:04:00,68,,,C,7,7,-0.0189354408549356,FALSE
2018090902,989,(14:04) (Shotgun) A.Luck pass incomplete short middle to T.Hilton (D.Dennard).,2,1,20,IND,play_type_pass,IND,43,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,3,14:04:00,53,,,I,0,0,-0.50324234475543,FALSE
2018090902,1011,(13:59) A.Luck pass short left to E.Ebron ran ob at CIN 45 for 12 yards (P.Brown).,2,2,20,IND,play_type_pass,IND,43,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,3,13:59:00,53,,,C,12,12,0.0550638147812939,FALSE
2018090902,1040,(13:31) (Shotgun) A.Luck pass short right to T.Hilton to CIN 32 for 13 yards (J.Bates).,2,3,8,IND,play_type_pass,CIN,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,3,13:31:00,65,,,C,13,13,1.9730820462244,FALSE
2018090902,1085,"(12:09) (Shotgun) A.Luck pass deep right to E.Ebron for 26 yards, TOUCHDOWN.",2,2,4,IND,play_type_pass,CIN,26,EMPTY,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,3,12:09:00,84,,,C,26,26,3.13030715791702,FALSE
2018090902,1182,(11:33) (Shotgun) A.Dalton pass short right to T.Boyd to CIN 20 for 5 yards (A.Walker).,2,1,20,CIN,play_type_pass,CIN,15,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,11:33:00,95,,,C,5,5,0.0186381946563997,FALSE
2018090902,1206,(10:50) A.Dalton pass short right to G.Bernard to CIN 31 for 11 yards (C.Geathers).,2,2,15,CIN,play_type_pass,CIN,20,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,10:50:00,90,,,C,11,11,0.00143041963091944,FALSE
2018090902,1302,(8:56) B.Smith reported in as eligible.  A.Luck pass incomplete short right.,2,2,5,IND,play_type_pass,IND,27,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,3,10,08:56:00,37,,,I,0,0,-0.849367756460221,FALSE
2018090902,1326,(8:48) (Shotgun) A.Luck pass short left to T.Hilton to IND 40 for 13 yards (C.Fejedelem).,2,3,5,IND,play_type_pass,IND,27,SHOTGUN,"1 RB, 2 TE, 2 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,08:48:00,37,,,C,13,13,2.09645653272343,FALSE
2018090902,1406,(7:05) (Shotgun) A.Luck pass short middle to N.Hines to CIN 45 for 17 yards (C.Fejedelem).,2,2,12,IND,play_type_pass,IND,38,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,07:05:00,48,,,C,17,17,1.49847931805789,FALSE
2018090902,1472,(5:10) (Shotgun) A.Luck pass short right to E.Swoope to CIN 25 for 13 yards (C.Fejedelem) [R.Glasgow].,2,3,3,IND,play_type_pass,CIN,38,SHOTGUN,"1 RB, 3 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,3,10,05:10:00,72,,,C,13,13,1.66391233050575,FALSE
2018090902,1517,(3:50) (Shotgun) A.Luck pass short right to R.Grant to CIN 20 for 4 yards (P.Brown).,2,2,9,IND,play_type_pass,CIN,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,03:50:00,86,,,C,4,4,-0.221628870227843,FALSE
2018090902,1541,"(3:11) (Shotgun) A.Luck pass incomplete short right to T.Hilton. Penalty on IND-E.Ebron, Offensive Pass Interference, declined.",2,3,5,IND,play_type_pass,CIN,20,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,10,03:11:00,90,OPI,IND 85,I,0,0,-0.923445555071209,FALSE
2018090902,1614,(3:01) (Shotgun) A.Dalton pass short right to C.Uzomah to CIN 29 for 4 yards (C.Geathers).,2,1,10,CIN,play_type_pass,CIN,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,13,03:01:00,85,,,C,4,4,-0.15497306471795,FALSE
2018090902,1730,(1:54) A.Dalton pass incomplete short right to A.Green.,2,1,3,CIN,play_type_pass,IND,3,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,3,13,01:54:00,13,,,I,0,0,-0.165740662798921,FALSE
2018090902,1752,"(1:48) A.Dalton pass short left to J.Ross for 3 yards, TOUCHDOWN.",2,2,3,CIN,play_type_pass,IND,3,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,13,01:48:00,13,,,C,3,3,1.88620781807042,FALSE
2018090902,1815,(1:38) (Shotgun) A.Luck pass short left to J.Doyle to IND 29 for 5 yards (D.Dennard).,2,1,10,IND,play_type_pass,IND,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,01:38:00,34,,,C,5,5,-0.0900250349604055,FALSE
2018090902,1839,"(1:20) (No Huddle, Shotgun) A.Luck pass short right to N.Hines to IND 36 for 7 yards (R.Glasgow).",2,2,5,IND,play_type_pass,IND,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,01:20:00,39,,,C,7,7,0.281088542658407,FALSE
2018090902,1863,"(1:00) (No Huddle, Shotgun) A.Luck pass short middle to N.Hines to IND 44 for 8 yards (N.Vigil) [G.Atkins].",2,1,10,IND,play_type_pass,IND,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,01:00:00,46,,,C,8,8,0.03735465350978,FALSE
2018090902,1904,(:53) (Shotgun) A.Luck pass short left to E.Ebron to IND 45 for 1 yard (N.Vigil) [C.Lawson]. CIN-P.Brown was injured during the play. His return is Probable.,2,2,2,IND,play_type_pass,IND,44,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,00:53:00,54,,,C,1,1,-0.345256256754696,FALSE
2018090902,2002,(:19) (Shotgun) A.Luck pass short right to N.Hines to CIN 41 for -5 yards (R.Glasgow).,2,1,10,IND,play_type_pass,CIN,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,00:19:00,74,,,C,-5,-5,-0.458872470145671,FALSE
2018090902,2043,(:14) (Shotgun) A.Luck pass short middle to J.Doyle to CIN 33 for 8 yards (H.Nickerson).,2,2,15,IND,play_type_pass,CIN,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,13,00:14:00,69,,,C,8,8,0.208683454220874,FALSE
2018090902,2166,(15:00) A.Luck pass incomplete short right to J.Doyle [M.Johnson].,3,1,10,IND,play_type_pass,IND,25,SINGLEBACK,"1 RB, 3 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,10,16,15:00:00,85,,,I,0,0,-0.552399764611827,FALSE
2018090902,2209,(14:16) (Shotgun) A.Luck sacked at IND 17 for -6 yards (G.Atkins).,3,3,12,IND,play_type_sack,IND,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,16,14:16:00,87,,,S,-6,-6,-2.03167562737657,FALSE
2018090902,2297,"(13:04) (No Huddle, Shotgun) A.Dalton sacked at CIN 19 for -8 yards (M.Hunt).",3,2,16,CIN,play_type_sack,CIN,27,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,16,13:04:00,37,,,S,-8,-8,-1.61785755297105,FALSE
2018090902,2316,(12:19) (Shotgun) A.Dalton pass short right to T.Eifert to CIN 25 for 6 yards (N.Hairston).,3,3,24,CIN,play_type_pass,CIN,19,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB",TRADITIONAL,10,16,12:19:00,29,,,C,6,6,-1.11283616253312,FALSE
2018090902,2382,(11:30) (Shotgun) A.Luck pass short middle to R.Grant to IND 48 for 8 yards (D.Kirkpatrick).,3,1,10,IND,play_type_pass,IND,40,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,11:30:00,70,,,C,8,8,0.0299307185813502,FALSE
2018090902,2406,"(10:57) (No Huddle, Shotgun) A.Luck pass short right to R.Grant pushed ob at CIN 39 for 13 yards (C.Fejedelem).",3,2,2,IND,play_type_pass,IND,48,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,10:57:00,62,,,C,13,13,1.29605744066349,FALSE
2018090902,2435,"(10:23) (No Huddle, Shotgun) A.Luck pass incomplete deep left to T.Hilton [J.Willis].",3,1,10,IND,play_type_pass,CIN,39,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,10:23:00,49,,,I,0,0,-0.375721095153431,FALSE
2018090902,2457,(10:17) (Shotgun) A.Luck pass short middle to J.Wilkins to CIN 32 for 7 yards (H.Nickerson).,3,2,10,IND,play_type_pass,CIN,39,SHOTGUN,"1 RB, 2 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,10:17:00,49,,,C,7,7,-0.138355554852984,FALSE
2018090902,2481,"(9:52) (No Huddle, Shotgun) A.Luck pass short middle to E.Ebron to CIN 20 for 12 yards (J.Bates).",3,3,3,IND,play_type_pass,CIN,32,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,09:52:00,42,,,C,12,12,1.53969736267934,FALSE
2018090902,2505,"(9:13) (No Huddle, Shotgun) A.Luck pass incomplete short right to T.Hilton (D.Kirkpatrick).",3,1,10,IND,play_type_pass,CIN,20,SHOTGUN,"1 RB, 2 TE, 2 WR",6,6,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,09:13:00,30,,,I,0,0,-0.215286911864352,FALSE
2018090902,2527,(9:06) (Shotgun) A.Luck pass short left to J.Wilkins to CIN 14 for 6 yards (N.Vigil).,3,2,10,IND,play_type_pass,CIN,20,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,09:06:00,30,,,C,6,6,0.019109469665489,FALSE
2018090902,2558,"(8:38) (No Huddle, Shotgun) A.Luck pass short left to J.Doyle to CIN 5 for 9 yards (C.Fejedelem).",3,3,4,IND,play_type_pass,CIN,14,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,08:38:00,24,,,C,9,9,1.21935676510351,FALSE
2018090902,2582,"(8:17) (No Huddle) A.Luck pass short left to T.Hilton for 5 yards, TOUCHDOWN. PENALTY on CIN-W.Jackson, Unnecessary Roughness, 15 yards, enforced between downs.",3,1,5,IND,play_type_pass,CIN,5,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,1,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,16,08:17:00,15,UNRd,CIN 22,C,5,5,1.4841161507692,FALSE
2018090902,2662,(8:13) (Shotgun) A.Dalton pass short right to J.Mixon to CIN 30 for 5 yards (D.Autry).,3,1,10,CIN,play_type_pass,CIN,25,SHOTGUN,"2 RB, 1 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,23,08:13:00,35,,,C,5,5,-0.184188731906891,FALSE
2018090902,2686,(7:38) A.Dalton pass short right to A.Green to CIN 36 for 6 yards (N.Hairston).,3,2,5,CIN,play_type_pass,CIN,30,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,23,07:38:00,40,,,C,6,6,0.915393294248171,FALSE
2018090902,2710,(7:05) A.Dalton pass short left to T.Boyd pushed ob at CIN 40 for 4 yards (K.Moore II).,3,1,10,CIN,play_type_pass,CIN,36,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,10,23,07:05:00,46,,,C,4,4,-0.270635750221452,FALSE
2018090902,2739,(6:31) A.Dalton pass incomplete short right to J.Mixon.,3,2,6,CIN,play_type_pass,CIN,40,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,10,23,06:31:00,50,,,I,0,0,-0.913386503032131,FALSE
2018090902,2824,"(4:18) A.Dalton pass deep left to A.Green for 38 yards, TOUCHDOWN.",3,1,10,CIN,play_type_pass,IND,38,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,10,23,04:18:00,72,,,C,38,38,3.48762887372616,FALSE
2018090902,2933,(3:42) (Shotgun) A.Luck pass incomplete deep right to T.Hilton.,3,2,4,IND,play_type_pass,IND,31,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,23,03:42:00,79,,,I,0,0,-0.925207927099181,FALSE
2018090902,2955,"(3:35) (Shotgun) A.Luck pass deep left to Z.Pascal to IND 49 for 18 yards (J.Bates, C.Fejedelem).",3,3,4,IND,play_type_pass,IND,31,SHOTGUN,"1 RB, 0 TE, 4 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,23,03:35:00,79,,,C,18,18,2.60064495547993,FALSE
2018090902,3092,(1:05) B.Smith reported in as eligible.  A.Luck sacked at CIN 37 for -8 yards (C.Dunlap).,3,2,6,IND,play_type_sack,CIN,29,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,17,23,01:05:00,39,,,S,-8,-8,-1.17946253867778,FALSE
2018090902,3113,(:21) (Shotgun) A.Luck pass incomplete short left to N.Hines.,3,3,14,IND,play_type_pass,CIN,37,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,23,00:21:00,47,,,I,0,0,-1.45251956125422,FALSE
2018090902,3214,"(14:37) (No Huddle, Shotgun) A.Dalton sacked at IND 47 for -6 yards (M.Hunt).",4,2,9,CIN,play_type_sack,IND,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,23,14:37:00,51,,,S,-6,-6,-1.26556821206811,FALSE
2018090902,3299,(13:23) A.Dalton pass short right to J.Mixon to IND 9 for 15 yards (C.Geathers).,4,1,10,CIN,play_type_pass,IND,24,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,17,23,13:23:00,34,,,C,15,15,1.00104787990276,FALSE
2018090902,3480,(11:07) (Shotgun) A.Luck pass short right to T.Hilton to IND 33 for 8 yards (D.Kirkpatrick).,4,1,10,IND,play_type_pass,IND,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,23,11:07:00,35,,,C,8,8,0.0300621980975431,FALSE
2018090902,3525,"(10:07) (No Huddle, Shotgun) A.Luck pass incomplete deep right to R.Grant (D.Kirkpatrick).",4,3,2,IND,play_type_pass,IND,33,EMPTY,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,23,10:07:00,43,,,I,0,0,-1.58292923230998,FALSE
2018090902,3597,(9:13) (Shotgun) A.Dalton pass short middle to A.Green to CIN 41 for 18 yards (M.Farley).,4,2,8,CIN,play_type_pass,CIN,23,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,24,23,09:13:00,87,,,C,18,18,1.60913697591926,FALSE
2018090902,3674,"(7:37) (Shotgun) A.Dalton pass short middle to T.Eifert to CIN 43 for 9 yards (A.Walker, D.Leonard).",4,2,17,CIN,play_type_pass,CIN,34,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,23,07:37:00,76,,,C,9,9,-0.286110051078367,FALSE
2018090902,3698,(6:57) (Shotgun) A.Dalton pass short right to T.Boyd ran ob at IND 40 for 17 yards (M.Hooker).,4,3,8,CIN,play_type_pass,CIN,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,24,23,06:57:00,67,,,C,17,17,2.31926171540381,FALSE
2018090902,3727,(6:14) (Shotgun) A.Dalton pass short middle to J.Mixon to IND 35 for 5 yards (D.Leonard).,4,1,10,CIN,play_type_pass,IND,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,23,06:14:00,50,,,C,5,5,-0.0199832007819585,FALSE
2018090902,3751,"(5:34) (Shotgun) A.Dalton pass short left to A.Green to IND 23 for 12 yards (C.Geathers). FUMBLES (C.Geathers), recovered by CIN-T.Boyd at IND 21. T.Boyd to IND 21 for no gain (Q.Wilson).",4,2,5,CIN,play_type_pass,IND,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,24,23,05:34:00,45,,,C,14,14,1.09827931251587,FALSE
2018090902,3812,(4:13) A.Dalton pass incomplete deep left to A.Green [A.Walker].,4,2,10,CIN,play_type_pass,IND,21,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB",TRADITIONAL,24,23,04:13:00,31,,,I,0,0,-0.438522374959458,FALSE
2018090902,3851,(4:08) (Shotgun) A.Dalton pass incomplete short left to T.Boyd.,4,3,10,CIN,play_type_pass,IND,21,SHOTGUN,"1 RB, 1 TE, 3 WR",3,4,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,24,23,04:08:00,31,,,I,0,0,-0.997284164065624,FALSE
2018090902,3907,(3:57) (Shotgun) A.Luck pass incomplete short middle to J.Doyle (C.Dunlap).,4,1,10,IND,play_type_pass,IND,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,03:57:00,35,,,I,0,0,-0.408324694047114,FALSE
2018090902,3929,"(3:52) (Shotgun) A.Luck pass incomplete short middle to T.Hilton (D.Kirkpatrick). Penalty on IND-R.Grant, Illegal Formation, declined.",4,2,10,IND,play_type_pass,IND,25,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,03:52:00,35,ILF,IND 11,I,0,0,-0.719341688546094,FALSE
2018090902,3962,(3:47) (Shotgun) A.Luck pass short left to J.Doyle to IND 37 for 12 yards (H.Nickerson).,4,3,10,IND,play_type_pass,IND,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,03:47:00,35,,,C,12,12,1.69404760282048,FALSE
2018090902,3986,"(3:21) (No Huddle, Shotgun) A.Luck pass short middle to J.Doyle to IND 41 for 4 yards (D.Dennard).",4,1,10,IND,play_type_pass,IND,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,03:21:00,47,,,C,4,4,-0.184626069382339,FALSE
2018090902,4031,"(2:30) (No Huddle, Shotgun) A.Luck pass short right to C.Rogers to CIN 48 for 7 yards (N.Vigil).",4,3,2,IND,play_type_pass,IND,45,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,02:30:00,55,,,C,7,7,1.09300631792775,FALSE
2018090902,4055,"(2:05) (No Huddle, Shotgun) A.Luck pass short left to R.Grant to CIN 44 for 4 yards (J.Bates).",4,1,10,IND,play_type_pass,CIN,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,02:05:00,62,,,C,4,4,-0.0426519073596836,FALSE
2018090902,4096,(1:59) (Shotgun) A.Luck pass short middle to R.Grant to CIN 36 for 8 yards (W.Jackson).,4,2,6,IND,play_type_pass,CIN,44,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,01:59:00,66,,,C,8,8,0.551024920241575,FALSE
2018090902,4120,"(1:38) (No Huddle, Shotgun) A.Luck pass short middle to N.Hines to CIN 28 for 8 yards (N.Vigil).",4,1,10,IND,play_type_pass,CIN,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,01:38:00,74,,,C,8,8,0.164452915960448,FALSE
2018090902,4144,"(1:16) (No Huddle, Shotgun) A.Luck pass short left to N.Hines pushed ob at CIN 25 for 3 yards (W.Jackson) [J.Willis].",4,2,2,IND,play_type_pass,CIN,28,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,01:16:00,82,,,C,3,3,0.265737976848379,FALSE
2018090902,4173,(1:09) (Shotgun) A.Luck pass short right to N.Hines to CIN 30 for -5 yards (N.Vigil).,4,1,10,IND,play_type_pass,CIN,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,01:09:00,85,,,C,-5,-5,-0.595590530368652,FALSE
2018090902,4197,"(:46) (No Huddle, Shotgun) A.Luck pass incomplete short right to N.Hines.",4,2,15,IND,play_type_pass,CIN,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,27,23,00:46:00,80,,,I,0,0,-0.319960652775157,FALSE
2018090902,4219,"(:40) (Shotgun) A.Luck pass short left to J.Doyle to CIN 15 for 15 yards (C.Fejedelem). FUMBLES (C.Fejedelem), RECOVERED by CIN-C.Fejedelem at CIN 17. C.Fejedelem for 83 yards, TOUCHDOWN.",4,3,15,IND,play_type_pass,CIN,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,27,23,00:40:00,80,,,C,13,-70,-9.32588392461549,FALSE
2018090902,4300,(:18) (Shotgun) A.Luck pass short left to J.Doyle to IND 30 for 9 yards (N.Vigil).,4,1,10,IND,play_type_pass,IND,21,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,34,23,00:18:00,31,,,C,9,9,-0.749459485820667,FALSE
2018090903,79,(14:28) (No Huddle) M.Mariota pass short left to D.Walker to TEN 45 for 8 yards (J.Baker).,1,2,8,TEN,play_type_pass,TEN,37,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,0,0,14:28:00,47,,,C,8,8,1.02630518050844,FALSE
2018090903,149,(12:22) (Shotgun) M.Mariota pass deep middle to C.Davis to MIA 34 for 17 yards (X.Howard) [C.Harris].,1,3,6,TEN,play_type_pass,TEN,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,0,12:22:00,59,,,C,17,17,2.36384260460961,FALSE
2018090903,194,(11:11) (No Huddle) M.Mariota pass short right to C.Davis to MIA 28 for 1 yard (M.Fitzpatrick).,1,2,5,TEN,play_type_pass,MIA,29,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,3,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,0,0,11:11:00,81,,,C,1,1,-0.456071326092662,FALSE
2018090903,218,(10:29) (Shotgun) M.Mariota pass incomplete deep left to T.Taylor.,1,3,4,TEN,play_type_pass,MIA,28,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,0,10:29:00,82,,,I,0,0,-1.13031140616308,FALSE
2018090903,333,(9:22) (Shotgun) R.Tannehill pass short right to D.Amendola to MIA 34 for 7 yards (W.Woodyard).,1,1,15,MIA,play_type_pass,MIA,27,EMPTY,"2 RB, 1 TE, 2 WR",5,3,"3 DL, 4 LB, 4 DB",TRADITIONAL,3,0,09:22:00,83,,,C,7,7,-0.0765265261399002,FALSE
